date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
09-10-2004,Croatia,Bulgaria,2,2,FIFA World Cup qualification,Zagreb,Croatia,FALSE
09-10-2004,Cyprus,Faroe Islands,2,2,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
09-10-2004,Czech Republic,Romania,1,0,FIFA World Cup qualification,Prague,Czech Republic,FALSE
09-10-2004,El Salvador,United States,0,2,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
09-10-2004,England,Wales,2,0,FIFA World Cup qualification,Manchester,England,FALSE
09-10-2004,Finland,Armenia,3,1,FIFA World Cup qualification,Tampere,Finland,FALSE
09-10-2004,France,Republic of Ireland,0,0,FIFA World Cup qualification,Saint-Denis,France,FALSE
09-10-2004,Gabon,Nigeria,1,1,FIFA World Cup qualification,Libreville,Gabon,FALSE
09-10-2004,Honduras,Canada,1,1,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
09-10-2004,Israel,Switzerland,2,2,FIFA World Cup qualification,Ramat Gan,Israel,FALSE
09-10-2004,Liechtenstein,Portugal,2,2,FIFA World Cup qualification,Vaduz,Liechtenstein,FALSE
09-10-2004,Luxembourg,Russia,0,4,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE
09-10-2004,North Macedonia,Netherlands,2,2,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
09-10-2004,Malawi,Tunisia,2,2,FIFA World Cup qualification,Blantyre,Malawi,FALSE
09-10-2004,Malta,Iceland,0,0,FIFA World Cup qualification,Attard,Malta,FALSE
09-10-2004,Panama,Jamaica,1,1,FIFA World Cup qualification,Panama City,Panama,FALSE
09-10-2004,Rwanda,Algeria,1,1,FIFA World Cup qualification,Kigali,Rwanda,FALSE
09-10-2004,Scotland,Norway,0,1,FIFA World Cup qualification,Glasgow,Scotland,FALSE
09-10-2004,Slovakia,Latvia,4,1,FIFA World Cup qualification,Bratislava,Slovakia,FALSE
09-10-2004,Slovenia,Italy,1,0,FIFA World Cup qualification,Celje,Slovenia,FALSE
09-10-2004,Spain,Belgium,2,0,FIFA World Cup qualification,Santander,Spain,FALSE
09-10-2004,Sri Lanka,Turkmenistan,2,2,FIFA World Cup qualification,Colombo,Sri Lanka,FALSE
09-10-2004,Sudan,Cameroon,1,1,FIFA World Cup qualification,Omdurman,Sudan,FALSE
09-10-2004,Sweden,Hungary,3,0,FIFA World Cup qualification,Solna,Sweden,FALSE
09-10-2004,Turkey,Kazakhstan,4,0,FIFA World Cup qualification,Istanbul,Turkey,FALSE
09-10-2004,Ukraine,Greece,1,1,FIFA World Cup qualification,Kyiv,Ukraine,FALSE
09-10-2004,Venezuela,Brazil,2,5,FIFA World Cup qualification,Maracaibo,Venezuela,FALSE
10-10-2004,Angola,Zimbabwe,1,0,FIFA World Cup qualification,Luanda,Angola,FALSE
10-10-2004,Benin,Ivory Coast,0,1,FIFA World Cup qualification,Cotonou,Benin,FALSE
10-10-2004,Congo,Zambia,2,3,FIFA World Cup qualification,Brazzaville,Congo,FALSE
10-10-2004,Ecuador,Chile,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
10-10-2004,Ghana,DR Congo,0,0,FIFA World Cup qualification,Kumasi,Ghana,FALSE
10-10-2004,Guinea,Morocco,1,1,FIFA World Cup qualification,Conakry,Guinea,FALSE
10-10-2004,Liberia,Senegal,0,3,FIFA World Cup qualification,Paynesville,Liberia,FALSE
10-10-2004,Togo,Mali,1,0,FIFA World Cup qualification,Lomé,Togo,FALSE
10-10-2004,Trinidad and Tobago,Saint Kitts and Nevis,5,1,FIFA World Cup qualification,San Fernando,Trinidad and Tobago,FALSE
10-10-2004,Uganda,South Africa,0,1,FIFA World Cup qualification,Kampala,Uganda,FALSE
10-10-2004,Saint Vincent and the Grenadines,Mexico,0,1,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,FALSE
12-10-2004,Bolivia,Uruguay,0,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
12-10-2004,Indonesia,Saudi Arabia,1,3,FIFA World Cup qualification,Jakarta,Indonesia,FALSE
13-10-2004,Andorra,North Macedonia,1,0,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,FALSE
13-10-2004,Armenia,Czech Republic,0,3,FIFA World Cup qualification,Yerevan,Armenia,FALSE
13-10-2004,Azerbaijan,England,0,1,FIFA World Cup qualification,Baku,Azerbaijan,FALSE
13-10-2004,Brazil,Colombia,0,0,FIFA World Cup qualification,Maceió,Brazil,FALSE
13-10-2004,Bulgaria,Malta,4,1,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
13-10-2004,Canada,Costa Rica,1,3,FIFA World Cup qualification,Burnaby,Canada,FALSE
13-10-2004,Chile,Argentina,0,0,FIFA World Cup qualification,Santiago,Chile,FALSE
13-10-2004,Cyprus,France,0,2,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
13-10-2004,Denmark,Turkey,1,1,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
13-10-2004,Guatemala,Honduras,1,0,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE
13-10-2004,Hong Kong,Malaysia,2,0,FIFA World Cup qualification,Kowloon,Hong Kong,FALSE
13-10-2004,Iceland,Sweden,1,4,FIFA World Cup qualification,Reykjavík,Iceland,FALSE
13-10-2004,Iraq,Uzbekistan,1,2,FIFA World Cup qualification,Amman,Jordan,TRUE
13-10-2004,Republic of Ireland,Faroe Islands,2,0,FIFA World Cup qualification,Dublin,Republic of Ireland,FALSE
13-10-2004,Italy,Belarus,4,3,FIFA World Cup qualification,Parma,Italy,FALSE
13-10-2004,Jamaica,El Salvador,0,0,FIFA World Cup qualification,Kingston,Jamaica,FALSE
13-10-2004,Kazakhstan,Albania,0,1,FIFA World Cup qualification,Almaty,Kazakhstan,FALSE
13-10-2004,North Korea,Yemen,2,1,FIFA World Cup qualification,Pyongyang,North Korea,FALSE
13-10-2004,Kuwait,China,1,0,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE
13-10-2004,Laos,Jordan,2,3,FIFA World Cup qualification,Vientiane,Laos,FALSE
13-10-2004,Latvia,Estonia,2,2,FIFA World Cup qualification,Riga,Latvia,FALSE
13-10-2004,Lebanon,South Korea,1,1,FIFA World Cup qualification,Beirut,Lebanon,FALSE
13-10-2004,Lithuania,Spain,0,0,FIFA World Cup qualification,Vilnius,Lithuania,FALSE
13-10-2004,Luxembourg,Liechtenstein,0,4,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE
13-10-2004,Maldives,Vietnam,3,0,FIFA World Cup qualification,Malé,Maldives,FALSE
13-10-2004,Mexico,Trinidad and Tobago,3,0,FIFA World Cup qualification,Puebla,Mexico,FALSE
13-10-2004,Moldova,Scotland,1,1,FIFA World Cup qualification,Chișinău,Moldova,FALSE
13-10-2004,Netherlands,Finland,3,1,FIFA World Cup qualification,Amsterdam,Netherlands,FALSE
13-10-2004,Northern Ireland,Austria,3,3,FIFA World Cup qualification,Belfast,Northern Ireland,FALSE
13-10-2004,Norway,Slovenia,3,0,FIFA World Cup qualification,Oslo,Norway,FALSE
13-10-2004,Oman,Japan,0,1,FIFA World Cup qualification,Muscat,Oman,FALSE
13-10-2004,Paraguay,Peru,1,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
13-10-2004,Portugal,Russia,7,1,FIFA World Cup qualification,Lisbon,Portugal,FALSE
13-10-2004,Qatar,Iran,2,3,FIFA World Cup qualification,Doha,Qatar,FALSE
13-10-2004,Serbia,San Marino,5,0,FIFA World Cup qualification,Belgrade,Serbia and Montenegro,FALSE
13-10-2004,Singapore,India,2,0,FIFA World Cup qualification,Singapore,Singapore,FALSE
13-10-2004,Saint Kitts and Nevis,Saint Vincent and the Grenadines,0,3,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,FALSE
13-10-2004,Syria,Bahrain,2,2,FIFA World Cup qualification,Damascus,Syria,FALSE
13-10-2004,Tajikistan,Kyrgyzstan,2,1,FIFA World Cup qualification,Dushanbe,Tajikistan,FALSE
13-10-2004,Thailand,United Arab Emirates,3,0,FIFA World Cup qualification,Bangkok,Thailand,FALSE
13-10-2004,Ukraine,Georgia,2,0,FIFA World Cup qualification,Lviv,Ukraine,FALSE
13-10-2004,United States,Panama,6,0,FIFA World Cup qualification,"Washington, D.C.",United States,FALSE
13-10-2004,Wales,Poland,2,3,FIFA World Cup qualification,Cardiff,Wales,FALSE
14-10-2004,Venezuela,Ecuador,3,1,FIFA World Cup qualification,San Cristóbal,Venezuela,FALSE
14-10-2004,Taiwan,Palestine,0,1,FIFA World Cup qualification,Taipei,Taiwan,FALSE
13-11-2004,Saint Kitts and Nevis,Mexico,0,5,FIFA World Cup qualification,Miami,United States,TRUE
16-11-2004,Iraq,Palestine,4,1,FIFA World Cup qualification,Doha,Qatar,TRUE
17-11-2004,Andorra,Netherlands,0,3,FIFA World Cup qualification,Barcelona,Spain,TRUE
17-11-2004,Argentina,Venezuela,3,2,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
17-11-2004,Armenia,Romania,1,1,FIFA World Cup qualification,Yerevan,Armenia,FALSE
17-11-2004,Bahrain,Tajikistan,4,0,FIFA World Cup qualification,Riffa,Bahrain,FALSE
17-11-2004,Belgium,Serbia,0,2,FIFA World Cup qualification,Brussels,Belgium,FALSE
17-11-2004,China,Hong Kong,7,0,FIFA World Cup qualification,Guangzhou,China,FALSE
17-11-2004,Colombia,Bolivia,1,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
17-11-2004,Cyprus,Israel,1,2,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
17-11-2004,Ecuador,Brazil,1,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
17-11-2004,Georgia,Denmark,2,2,FIFA World Cup qualification,Tbilisi,Georgia,FALSE
17-11-2004,Greece,Kazakhstan,3,1,FIFA World Cup qualification,Piraeus,Greece,FALSE
17-11-2004,Guatemala,Canada,0,1,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE
17-11-2004,Honduras,Costa Rica,0,0,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
17-11-2004,Indonesia,Turkmenistan,3,1,FIFA World Cup qualification,Jakarta,Indonesia,FALSE
17-11-2004,Iran,Laos,7,0,FIFA World Cup qualification,Tehran,Iran,FALSE
17-11-2004,Japan,Singapore,1,0,FIFA World Cup qualification,Saitama,Japan,FALSE
17-11-2004,Kenya,Guinea,2,1,FIFA World Cup qualification,Nairobi,Kenya,FALSE
17-11-2004,South Korea,Maldives,2,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
17-11-2004,Kuwait,Malaysia,6,1,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE
17-11-2004,Lebanon,Vietnam,0,0,FIFA World Cup qualification,Beirut,Lebanon,FALSE
17-11-2004,Liechtenstein,Latvia,1,3,FIFA World Cup qualification,Vaduz,Liechtenstein,FALSE
17-11-2004,Luxembourg,Portugal,0,5,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE
17-11-2004,North Macedonia,Czech Republic,0,2,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
17-11-2004,Malta,Hungary,0,2,FIFA World Cup qualification,Attard,Malta,FALSE
17-11-2004,Mexico,Saint Kitts and Nevis,8,0,FIFA World Cup qualification,Monterrey,Mexico,FALSE
17-11-2004,Oman,India,0,0,FIFA World Cup qualification,Muscat,Oman,FALSE
17-11-2004,Panama,El Salvador,3,0,FIFA World Cup qualification,Panama City,Panama,FALSE
17-11-2004,Peru,Chile,2,1,FIFA World Cup qualification,Lima,Peru,FALSE
17-11-2004,Qatar,Jordan,2,0,FIFA World Cup qualification,Doha,Qatar,FALSE
17-11-2004,Russia,Estonia,4,0,FIFA World Cup qualification,Krasnodar,Russia,FALSE
17-11-2004,San Marino,Lithuania,0,1,FIFA World Cup qualification,Serravalle,San Marino,FALSE
17-11-2004,Saudi Arabia,Sri Lanka,3,0,FIFA World Cup qualification,Dammam,Saudi Arabia,FALSE
17-11-2004,Syria,Kyrgyzstan,0,1,FIFA World Cup qualification,Damascus,Syria,FALSE
17-11-2004,Thailand,Yemen,1,1,FIFA World Cup qualification,Bangkok,Thailand,FALSE
17-11-2004,Turkey,Ukraine,0,3,FIFA World Cup qualification,Istanbul,Turkey,FALSE
17-11-2004,United Arab Emirates,North Korea,1,0,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
17-11-2004,Uruguay,Paraguay,1,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
17-11-2004,United States,Jamaica,1,1,FIFA World Cup qualification,Columbus,United States,FALSE
17-11-2004,Uzbekistan,Taiwan,6,1,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
17-11-2004,Trinidad and Tobago,Saint Vincent and the Grenadines,2,1,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
09-02-2005,Albania,Ukraine,0,2,FIFA World Cup qualification,Tirana,Albania,FALSE
09-02-2005,Bahrain,Iran,0,0,FIFA World Cup qualification,Riffa,Bahrain,FALSE
09-02-2005,Costa Rica,Mexico,1,2,FIFA World Cup qualification,San José,Costa Rica,FALSE
09-02-2005,Greece,Denmark,2,1,FIFA World Cup qualification,Piraeus,Greece,FALSE
09-02-2005,Japan,North Korea,2,1,FIFA World Cup qualification,Saitama,Japan,FALSE
09-02-2005,South Korea,Kuwait,2,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
09-02-2005,North Macedonia,Andorra,0,0,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
09-02-2005,Morocco,Kenya,5,1,FIFA World Cup qualification,Rabat,Morocco,FALSE
09-02-2005,Panama,Guatemala,0,0,FIFA World Cup qualification,Panama City,Panama,FALSE
09-02-2005,Spain,San Marino,5,0,FIFA World Cup qualification,Almería,Spain,FALSE
09-02-2005,Trinidad and Tobago,United States,1,2,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
09-02-2005,Uzbekistan,Saudi Arabia,1,1,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
25-03-2005,Iran,Japan,2,1,FIFA World Cup qualification,Tehran,Iran,FALSE
25-03-2005,North Korea,Bahrain,1,2,FIFA World Cup qualification,Pyongyang,North Korea,FALSE
25-03-2005,Kuwait,Uzbekistan,2,1,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE
25-03-2005,Saudi Arabia,South Korea,2,0,FIFA World Cup qualification,Dammam,Saudi Arabia,FALSE
26-03-2005,Armenia,Andorra,2,1,FIFA World Cup qualification,Yerevan,Armenia,FALSE
26-03-2005,Belgium,Bosnia and Herzegovina,4,1,FIFA World Cup qualification,Brussels,Belgium,FALSE
26-03-2005,Bolivia,Argentina,1,2,FIFA World Cup qualification,La Paz,Bolivia,FALSE
26-03-2005,Bulgaria,Sweden,0,3,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
26-03-2005,Burkina Faso,Cape Verde,1,2,FIFA World Cup qualification,Ouagadougou,Burkina Faso,FALSE
26-03-2005,Chile,Uruguay,1,1,FIFA World Cup qualification,Santiago,Chile,FALSE
26-03-2005,Costa Rica,Panama,2,1,FIFA World Cup qualification,San José,Costa Rica,FALSE
26-03-2005,Croatia,Iceland,4,0,FIFA World Cup qualification,Zagreb,Croatia,FALSE
26-03-2005,Czech Republic,Finland,4,3,FIFA World Cup qualification,Teplice,Czech Republic,FALSE
26-03-2005,Denmark,Kazakhstan,3,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
26-03-2005,England,Northern Ireland,4,0,FIFA World Cup qualification,Manchester,England,FALSE
26-03-2005,Estonia,Slovakia,1,2,FIFA World Cup qualification,Tallinn,Estonia,FALSE
26-03-2005,France,Switzerland,0,0,FIFA World Cup qualification,Saint-Denis,France,FALSE
26-03-2005,Georgia,Greece,1,3,FIFA World Cup qualification,Tbilisi,Georgia,FALSE
26-03-2005,Guatemala,Trinidad and Tobago,5,1,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE
26-03-2005,Israel,Republic of Ireland,1,1,FIFA World Cup qualification,Ramat Gan,Israel,FALSE
26-03-2005,Italy,Scotland,2,0,FIFA World Cup qualification,Milan,Italy,FALSE
26-03-2005,Kenya,Botswana,1,0,FIFA World Cup qualification,Nairobi,Kenya,FALSE
26-03-2005,Liechtenstein,Russia,1,2,FIFA World Cup qualification,Vaduz,Liechtenstein,FALSE
26-03-2005,Morocco,Guinea,1,0,FIFA World Cup qualification,Rabat,Morocco,FALSE
26-03-2005,Nigeria,Gabon,2,0,FIFA World Cup qualification,Port Harcourt,Nigeria,FALSE
26-03-2005,Poland,Azerbaijan,8,0,FIFA World Cup qualification,Warsaw,Poland,FALSE
26-03-2005,Romania,Netherlands,0,2,FIFA World Cup qualification,Bucharest,Romania,FALSE
26-03-2005,Senegal,Liberia,6,1,FIFA World Cup qualification,Dakar,Senegal,FALSE
26-03-2005,South Africa,Uganda,2,1,FIFA World Cup qualification,Johannesburg,South Africa,FALSE
26-03-2005,Tunisia,Malawi,7,0,FIFA World Cup qualification,Radès,Tunisia,FALSE
26-03-2005,Turkey,Albania,2,0,FIFA World Cup qualification,Istanbul,Turkey,FALSE
26-03-2005,Venezuela,Colombia,0,0,FIFA World Cup qualification,Maracaibo,Venezuela,FALSE
26-03-2005,Wales,Austria,0,2,FIFA World Cup qualification,Cardiff,Wales,FALSE
26-03-2005,Zambia,Congo,2,0,FIFA World Cup qualification,Chililabombwe,Zambia,FALSE
27-03-2005,Algeria,Rwanda,1,0,FIFA World Cup qualification,Oran,Algeria,FALSE
27-03-2005,Brazil,Peru,1,0,FIFA World Cup qualification,Goiânia,Brazil,FALSE
27-03-2005,Cameroon,Sudan,2,1,FIFA World Cup qualification,Yaoundé,Cameroon,FALSE
27-03-2005,DR Congo,Ghana,1,1,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
27-03-2005,Ecuador,Paraguay,5,2,FIFA World Cup qualification,Quito,Ecuador,FALSE
27-03-2005,Egypt,Libya,4,1,FIFA World Cup qualification,Cairo,Egypt,FALSE
27-03-2005,Ivory Coast,Benin,3,0,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE
27-03-2005,Mali,Togo,1,2,FIFA World Cup qualification,Bamako,Mali,FALSE
27-03-2005,Mexico,United States,2,1,FIFA World Cup qualification,Mexico City,Mexico,FALSE
27-03-2005,Zimbabwe,Angola,2,0,FIFA World Cup qualification,Harare,Zimbabwe,FALSE
29-03-2005,Bolivia,Venezuela,3,1,FIFA World Cup qualification,La Paz,Bolivia,FALSE
30-03-2005,Andorra,Czech Republic,0,4,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,FALSE
30-03-2005,Argentina,Colombia,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
30-03-2005,Austria,Wales,1,0,FIFA World Cup qualification,Vienna,Austria,FALSE
30-03-2005,Bosnia and Herzegovina,Lithuania,1,1,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,FALSE
30-03-2005,Croatia,Malta,3,0,FIFA World Cup qualification,Zagreb,Croatia,FALSE
30-03-2005,England,Azerbaijan,2,0,FIFA World Cup qualification,Newcastle,England,FALSE
30-03-2005,Estonia,Russia,1,1,FIFA World Cup qualification,Tallinn,Estonia,FALSE
30-03-2005,Georgia,Turkey,2,5,FIFA World Cup qualification,Tbilisi,Georgia,FALSE
30-03-2005,Greece,Albania,2,0,FIFA World Cup qualification,Piraeus,Greece,FALSE
30-03-2005,Hungary,Bulgaria,1,1,FIFA World Cup qualification,Budapest,Hungary,FALSE
30-03-2005,Israel,France,1,1,FIFA World Cup qualification,Ramat Gan,Israel,FALSE
30-03-2005,Japan,Bahrain,1,0,FIFA World Cup qualification,Saitama,Japan,FALSE
30-03-2005,North Korea,Iran,0,2,FIFA World Cup qualification,Pyongyang,North Korea,FALSE
30-03-2005,South Korea,Uzbekistan,2,1,FIFA World Cup qualification,Seoul,South Korea,FALSE
30-03-2005,Kuwait,Saudi Arabia,0,0,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE
30-03-2005,Latvia,Luxembourg,4,0,FIFA World Cup qualification,Riga,Latvia,FALSE
30-03-2005,North Macedonia,Romania,1,2,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
30-03-2005,Moldova,Norway,0,0,FIFA World Cup qualification,Chișinău,Moldova,FALSE
30-03-2005,Netherlands,Armenia,2,0,FIFA World Cup qualification,Eindhoven,Netherlands,FALSE
30-03-2005,Panama,Mexico,1,1,FIFA World Cup qualification,Panama City,Panama,FALSE
30-03-2005,Paraguay,Chile,2,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
30-03-2005,Peru,Ecuador,2,2,FIFA World Cup qualification,Lima,Peru,FALSE
30-03-2005,Poland,Northern Ireland,1,0,FIFA World Cup qualification,Warsaw,Poland,FALSE
30-03-2005,San Marino,Belgium,1,2,FIFA World Cup qualification,Serravalle,San Marino,FALSE
30-03-2005,Serbia,Spain,0,0,FIFA World Cup qualification,Belgrade,Serbia and Montenegro,FALSE
30-03-2005,Slovakia,Portugal,1,1,FIFA World Cup qualification,Bratislava,Slovakia,FALSE
30-03-2005,Slovenia,Belarus,1,1,FIFA World Cup qualification,Celje,Slovenia,FALSE
30-03-2005,Switzerland,Cyprus,1,0,FIFA World Cup qualification,Zürich,Switzerland,FALSE
30-03-2005,Trinidad and Tobago,Costa Rica,0,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
30-03-2005,Ukraine,Denmark,1,0,FIFA World Cup qualification,Kyiv,Ukraine,FALSE
30-03-2005,Uruguay,Brazil,1,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
30-03-2005,United States,Guatemala,2,0,FIFA World Cup qualification,Birmingham,United States,FALSE
03-06-2005,Bahrain,Japan,0,1,FIFA World Cup qualification,Riffa,Bahrain,FALSE
03-06-2005,Iran,North Korea,1,0,FIFA World Cup qualification,Tehran,Iran,FALSE
03-06-2005,Libya,Ivory Coast,0,0,FIFA World Cup qualification,Tripoli,Libya,FALSE
03-06-2005,Saudi Arabia,Kuwait,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
03-06-2005,Uzbekistan,South Korea,1,1,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
04-06-2005,Albania,Georgia,3,2,FIFA World Cup qualification,Tirana,Albania,FALSE
04-06-2005,Armenia,North Macedonia,1,2,FIFA World Cup qualification,Yerevan,Armenia,FALSE
04-06-2005,Azerbaijan,Poland,0,3,FIFA World Cup qualification,Baku,Azerbaijan,FALSE
04-06-2005,Belarus,Slovenia,1,1,FIFA World Cup qualification,Minsk,Belarus,FALSE
04-06-2005,Benin,Cameroon,1,4,FIFA World Cup qualification,Cotonou,Benin,FALSE
04-06-2005,Botswana,Tunisia,1,3,FIFA World Cup qualification,Gaborone,Botswana,FALSE
04-06-2005,Bulgaria,Croatia,1,3,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
04-06-2005,Cape Verde,South Africa,1,2,FIFA World Cup qualification,Praia,Cape Verde,FALSE
04-06-2005,Chile,Bolivia,3,1,FIFA World Cup qualification,Santiago,Chile,FALSE
04-06-2005,Colombia,Peru,5,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
04-06-2005,Czech Republic,Andorra,8,1,FIFA World Cup qualification,Liberec,Czech Republic,FALSE
04-06-2005,Ecuador,Argentina,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
04-06-2005,Estonia,Liechtenstein,2,0,FIFA World Cup qualification,Tallinn,Estonia,FALSE
04-06-2005,Faroe Islands,Switzerland,1,3,FIFA World Cup qualification,Toftir,Faroe Islands,FALSE
04-06-2005,Guatemala,Mexico,0,2,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE
04-06-2005,Iceland,Hungary,2,3,FIFA World Cup qualification,Reykjavík,Iceland,FALSE
04-06-2005,Republic of Ireland,Israel,2,2,FIFA World Cup qualification,Dublin,Republic of Ireland,FALSE
04-06-2005,Morocco,Malawi,4,1,FIFA World Cup qualification,Rabat,Morocco,FALSE
04-06-2005,Netherlands,Romania,2,0,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE
04-06-2005,Norway,Italy,0,0,FIFA World Cup qualification,Oslo,Norway,FALSE
04-06-2005,Portugal,Slovakia,2,0,FIFA World Cup qualification,Lisbon,Portugal,FALSE
04-06-2005,Russia,Latvia,2,0,FIFA World Cup qualification,Saint Petersburg,Russia,FALSE
04-06-2005,San Marino,Bosnia and Herzegovina,1,3,FIFA World Cup qualification,Serravalle,San Marino,FALSE
04-06-2005,Scotland,Moldova,2,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
04-06-2005,Serbia,Belgium,0,0,FIFA World Cup qualification,Belgrade,Serbia and Montenegro,FALSE
04-06-2005,Spain,Lithuania,1,0,FIFA World Cup qualification,Valencia,Spain,FALSE
04-06-2005,Sweden,Malta,6,0,FIFA World Cup qualification,Gothenburg,Sweden,FALSE
